Tester: ssss
Test Date: 2017-02-16 19:20
Test Mode: sharp and round
Test Type: Alternately
Test Round: 180
Test Result:
No.,Side,Answer,Response Time
313,right,w,0.083
314,right,w,0.081
315,right,c,0.08
316,right,w,0.084
317,right,c,0.084
318,right,c,0.081
319,right,w,0.084
320,right,c,0.089
321,right,w,0.077
322,right,w,0.086
323,right,c,0.079
324,right,w,0.085
325,right,w,0.08
326,right,c,0.085
327,right,w,0.083
328,right,c,0.09
329,right,w,0.082
330,right,c,0.08
331,right,c,0.076
332,right,w,0.085
333,right,c,0.083
334,right,w,0.082
335,right,w,0.081
336,right,w,0.083
337,right,w,0.08
338,right,c,0.083
339,right,w,0.085
340,right,w,0.09
341,right,w,0.075
342,right,c,0.08
343,right,w,0.087
344,right,c,0.083
345,right,c,0.08
346,right,c,0.085
347,right,c,0.084
348,right,w,0.082
349,right,w,0.084
350,right,c,0.084
351,right,w,0.082
352,right,w,0.087
353,right,c,0.078
354,right,c,0.083
355,right,w,0.082
356,right,c,0.081
357,right,w,0.084
358,right,w,0.08
359,right,c,0.097
360,right,w,0.071
361,left,c,0.926
362,right,c,0.295
363,right,c,0.5
364,right,w,0.083
365,right,w,0.079
366,right,w,0.086
367,right,w,0.081
368,right,c,0.082
369,right,c,0.086
370,right,w,0.083
371,right,c,0.09
372,right,w,0.081
373,right,c,0.082
374,right,w,0.076
375,right,w,0.085
376,right,c,0.08
377,right,c,0.082
378,right,c,0.084
379,right,w,0.083
380,right,w,0.092
381,right,w,0.081
382,right,w,0.081
383,right,c,0.073
384,right,w,0.086
385,right,c,0.086
386,right,w,0.08
387,right,w,0.081
388,right,w,0.082
389,right,c,0.083
390,right,w,0.084
391,right,c,0.085
392,right,c,0.08
393,right,w,0.083
394,right,c,0.088
395,right,c,0.077
396,right,w,0.084
397,right,c,0.083
398,right,c,0.082
399,right,c,0.084
400,right,w,0.084
401,right,w,0.091
402,right,c,0.072
403,right,w,0.084
404,right,w,0.087
405,right,c,0.077
406,right,w,0.085
407,right,c,0.082
408,right,c,0.083
409,right,c,0.082
410,right,c,0.084
411,right,c,0.083
412,right,c,0.083
413,right,w,0.083
414,right,c,0.088
415,right,w,0.076
416,right,w,0.087
417,right,w,0.079
418,right,c,0.081
419,right,w,0.082
420,right,c,0.081
421,right,w,0.084
422,right,w,0.08
423,right,w,0.089
424,right,w,0.088
425,right,c,0.072
426,right,c,0.085
427,right,c,0.083
428,right,w,0.082
429,right,c,0.083
430,right,c,0.081
431,right,w,0.084
432,right,w,0.08
433,right,c,0.083
434,right,c,0.085
435,right,c,0.083
436,right,c,0.083
437,right,c,0.084
438,right,w,0.083
439,right,c,0.082
440,right,c,0.083
441,right,w,0.084
442,right,w,0.08
443,right,c,0.084
444,right,c,0.084
445,right,c,0.082
446,right,w,0.084
447,right,c,0.086
448,right,c,0.08
449,right,w,0.08
450,right,w,0.082
451,right,w,0.083
452,right,w,0.081
453,right,w,0.084
454,right,c,0.092
